ts_utc,eth_yes_last,eth_yes_aggressive_buy,eth_yes_aggressive_sell,eth_vol,btc_yes_last,btc_yes_aggressive_buy,btc_yes_aggressive_sell,btc_vol,spread_btcYes_minus_ethYes,spread_ethYes_minus_btcYes,spread_btcYes_minus_ethNo,divergence_logit
2026-04-28 09:45:00+00:00,,,,0.0,0.5,0.52,0.5,324.0,,,,
2026-04-28 09:45:02+00:00,,,,0.0,0.5,0.52,0.5,28.0,,,,
2026-04-28 09:45:04+00:00,,,,0.0,0.5,0.51,0.5,206.29,,,,
2026-04-28 09:45:06+00:00,,,,0.0,0.51,0.51,0.5,43.81,,,,
2026-04-28 09:45:08+00:00,,,,0.0,0.49,0.51,0.5,83.69,,,,
2026-04-28 09:45:10+00:00,,,,0.0,0.47,0.49,0.48,166.0,,,,
2026-04-28 09:45:12+00:00,,,,0.0,0.47,0.49,0.47,543.48,,,,
2026-04-28 09:45:14+00:00,,,,0.0,0.48,0.49,0.45,431.63,,,,
2026-04-28 09:45:16+00:00,,,,0.0,0.47,0.48,0.47,227.70999999999998,,,,
2026-04-28 09:45:18+00:00,,,,0.0,0.45,0.47,0.44,239.31,,,,
2026-04-28 09:45:20+00:00,0.44,,0.44,37.0,0.44,0.44,0.39,718.68,0.0,0.0,-0.12000000000000005,0.0
2026-04-28 09:45:22+00:00,0.44,,0.44,0.0,0.42,0.42,0.39,705.1899999999999,-0.020000000000000018,0.020000000000000018,-0.14000000000000007,-0.08161133544616309
2026-04-28 09:45:24+00:00,0.44,,0.44,5.0,0.38,0.39,0.38,271.71999999999997,-0.06,0.06,-0.18000000000000005,-0.2483861685018177
2026-04-28 09:45:26+00:00,0.44,,0.44,0.0,0.37,0.38,0.37,167.13,-0.07,0.07,-0.19000000000000006,-0.29105475693042016
2026-04-28 09:45:28+00:00,0.38,,0.38,5.0,0.37,0.38,0.37,1094.3500000000001,-0.010000000000000009,0.010000000000000009,-0.25,-0.04266858842860244
2026-04-28 09:45:30+00:00,0.38,,0.38,0.0,0.37,0.38,0.37,19.06,-0.010000000000000009,0.010000000000000009,-0.25,-0.04266858842860244
2026-04-28 09:45:32+00:00,0.4,0.4,0.34,47.01,0.37,0.38,0.37,269.09,-0.030000000000000027,0.030000000000000027,-0.22999999999999998,-0.12675170563914395
2026-04-28 09:45:34+00:00,0.4,0.4,0.34,0.0,0.38,0.38,0.37,265.01,-0.020000000000000018,0.020000000000000018,-0.21999999999999997,-0.08408311721054151
2026-04-28 09:45:36+00:00,0.36,0.4,0.36,1.0,0.35,0.38,0.35,1355.18,-0.010000000000000009,0.010000000000000009,-0.29000000000000004,-0.043675063502661704
2026-04-28 09:45:38+00:00,0.36,0.4,0.36,0.0,0.36,0.36,0.35,60.809999999999995,0.0,0.0,-0.28,0.0
2026-04-28 09:45:40+00:00,0.36,0.4,0.36,0.0,0.36,0.36,0.35,67.09,0.0,0.0,-0.28,0.0
2026-04-28 09:45:42+00:00,0.36,0.4,0.36,0.0,0.36,0.36,0.35,151.53,0.0,0.0,-0.28,0.0
2026-04-28 09:45:44+00:00,0.36,0.4,0.36,0.0,0.35,0.36,0.35,562.92,-0.010000000000000009,0.010000000000000009,-0.29000000000000004,-0.043675063502661704
2026-04-28 09:45:46+00:00,0.37,0.4,0.37,1.0,0.36,0.36,0.35,370.15999999999997,-0.010000000000000009,0.010000000000000009,-0.27,-0.04314733115625358
2026-04-28 09:45:48+00:00,0.37,0.4,0.37,0.0,0.35,0.36,0.35,191.51999999999998,-0.020000000000000018,0.020000000000000018,-0.28,-0.08682239465891528
2026-04-28 09:45:50+00:00,0.37,0.4,0.37,0.0,0.34,0.34,0.33,583.24,-0.02999999999999997,0.02999999999999997,-0.29,-0.13107740366295573
2026-04-28 09:45:52+00:00,0.37,0.4,0.37,0.0,0.33,0.34,0.33,75.79,-0.03999999999999998,0.03999999999999998,-0.3,-0.17596824417717738
2026-04-28 09:45:54+00:00,0.36,0.36,0.36,87.0,0.34,0.34,0.31,264.84999999999997,-0.019999999999999962,0.019999999999999962,-0.3,-0.08793007250670215
2026-04-28 09:45:56+00:00,0.36,0.36,0.36,0.0,0.3,0.31,0.3,131.22,-0.06,0.06,-0.34,-0.27193371548364176
2026-04-28 09:45:58+00:00,0.36,0.36,0.36,0.0,0.3,0.31,0.3,83.14,-0.06,0.06,-0.34,-0.27193371548364176
2026-04-28 09:46:00+00:00,0.35,0.35,0.34,7.0,0.3,0.31,0.3,111.07,-0.04999999999999999,0.04999999999999999,-0.35000000000000003,-0.22825865198098005
2026-04-28 09:46:02+00:00,0.31,0.35,0.31,8.0,0.28,0.3,0.28,355.26,-0.02999999999999997,0.02999999999999997,-0.4099999999999999,-0.1443423087287381
2026-04-28 09:46:04+00:00,0.33,0.33,0.31,170.0,0.29,0.32,0.28,917.1300000000001,-0.040000000000000036,0.040000000000000036,-0.37999999999999995,-0.1871989891303557
2026-04-28 09:46:06+00:00,0.35,0.35,0.31,9.0,0.31,0.32,0.31,11.99,-0.03999999999999998,0.03999999999999998,-0.34,-0.18108009170588957
2026-04-28 09:46:08+00:00,0.35,0.35,0.31,0.0,0.31,0.32,0.31,55.0,-0.03999999999999998,0.03999999999999998,-0.34,-0.18108009170588957
2026-04-28 09:46:10+00:00,0.33,0.36,0.33,33.85,0.31,0.33,0.31,987.5699999999999,-0.020000000000000018,0.020000000000000018,-0.35999999999999993,-0.09193424218762747
2026-04-28 09:46:12+00:00,0.35,0.36,0.35,2.16,0.32,0.32,0.31,267.15999999999997,-0.02999999999999997,0.02999999999999997,-0.33,-0.13473259397015658
2026-04-28 09:46:14+00:00,0.34,0.36,0.34,2.91,0.32,0.32,0.31,143.57999999999998,-0.020000000000000018,0.020000000000000018,-0.3399999999999999,-0.09047758496611613
2026-04-28 09:46:16+00:00,0.34,0.36,0.34,0.0,0.32,0.32,0.31,85.91,-0.020000000000000018,0.020000000000000018,-0.3399999999999999,-0.09047758496611613
2026-04-28 09:46:18+00:00,0.34,0.36,0.34,0.0,0.31,0.32,0.31,272.78999999999996,-0.030000000000000027,0.030000000000000027,-0.3499999999999999,-0.13682508270184912
2026-04-28 09:46:20+00:00,0.34,0.36,0.34,0.0,0.32,0.32,0.31,167.63,-0.020000000000000018,0.020000000000000018,-0.3399999999999999,-0.09047758496611613
2026-04-28 09:46:22+00:00,0.37,0.37,0.34,1.0,0.31,0.32,0.31,32.8,-0.06,0.06,-0.32,-0.26790248636480485
2026-04-28 09:46:24+00:00,0.37,0.37,0.34,0.0,0.31,0.32,0.31,46.779999999999994,-0.06,0.06,-0.32,-0.26790248636480485
2026-04-28 09:46:26+00:00,0.37,0.37,0.34,0.0,0.31,0.32,0.31,0.0,-0.06,0.06,-0.32,-0.26790248636480485
