ts_utc,eth_yes_last,eth_yes_aggressive_buy,eth_yes_aggressive_sell,eth_vol,btc_yes_last,btc_yes_aggressive_buy,btc_yes_aggressive_sell,btc_vol,spread_btcYes_minus_ethYes,spread_ethYes_minus_btcYes,spread_btcYes_minus_ethNo,divergence_logit
2026-04-28 10:30:00+00:00,,,,0.0,,,,0.0,,,,
2026-04-28 10:30:02+00:00,,,,0.0,0.52,0.54,0.52,204.57999999999998,,,,
2026-04-28 10:30:04+00:00,,,,0.0,0.52,0.54,0.52,0.0,,,,
2026-04-28 10:30:06+00:00,,,,0.0,0.54,0.54,0.52,16.0,,,,
2026-04-28 10:30:08+00:00,,,,0.0,0.55,0.56,0.52,491.65999999999997,,,,
2026-04-28 10:30:10+00:00,,,,0.0,0.53,0.53,0.52,87.0,,,,
2026-04-28 10:30:12+00:00,,,,0.0,0.53,0.54,0.52,158.69,,,,
2026-04-28 10:30:14+00:00,,,,0.0,0.53,0.53,0.52,51.73,,,,
2026-04-28 10:30:16+00:00,0.5,,0.5,32.0,0.53,0.54,0.53,162.72000000000003,0.030000000000000027,-0.030000000000000027,0.030000000000000027,0.12014431184206341
2026-04-28 10:30:18+00:00,0.5,,0.5,0.0,0.54,0.54,0.53,37.550000000000004,0.040000000000000036,-0.040000000000000036,0.040000000000000036,0.16034265007517948
2026-04-28 10:30:20+00:00,0.5,,0.5,0.0,0.54,0.54,0.53,75.0,0.040000000000000036,-0.040000000000000036,0.040000000000000036,0.16034265007517948
2026-04-28 10:30:22+00:00,0.5,,0.5,0.0,0.56,0.57,0.56,458.28,0.06000000000000005,-0.06000000000000005,0.06000000000000005,0.24116205681688824
2026-04-28 10:30:24+00:00,0.51,0.55,0.51,13.0,0.56,0.58,0.56,108.54999999999998,0.050000000000000044,-0.050000000000000044,0.07000000000000006,0.20115672220318903
2026-04-28 10:30:26+00:00,0.51,0.55,0.51,0.0,0.58,0.58,0.56,411.64,0.06999999999999995,-0.06999999999999995,0.08999999999999997,0.28276805764935165
2026-04-28 10:30:28+00:00,0.55,0.55,0.55,1.0,0.57,0.57,0.56,150.58999999999997,0.019999999999999907,-0.019999999999999907,0.12,0.08118045667883608
2026-04-28 10:30:30+00:00,0.56,0.56,0.55,1.73,0.57,0.59,0.57,207.54,0.009999999999999898,-0.009999999999999898,0.13,0.040689095324099256
2026-04-28 10:30:32+00:00,0.55,0.56,0.55,21.39,0.58,0.59,0.57,224.8,0.029999999999999916,-0.029999999999999916,0.13,0.12210269680089944
2026-04-28 10:30:34+00:00,0.55,0.56,0.55,37.53,0.59,0.61,0.59,367.85,0.039999999999999925,-0.039999999999999925,0.14,0.16329468173926007
2026-04-28 10:30:36+00:00,0.56,0.56,0.51,2.0,0.57,0.6,0.59,1576.05,0.009999999999999898,-0.009999999999999898,0.13,0.040689095324099256
