ts_utc,eth_yes_last,eth_yes_aggressive_buy,eth_yes_aggressive_sell,eth_vol,btc_yes_last,btc_yes_aggressive_buy,btc_yes_aggressive_sell,btc_vol,spread_btcYes_minus_ethYes,spread_ethYes_minus_btcYes,spread_btcYes_minus_ethNo,divergence_logit
2026-04-28 02:45:00+00:00,0.5,0.5,,1.0,0.5,0.5,0.48,282.0,0.0,0.0,0.0,0.0
2026-04-28 02:45:02+00:00,0.5,0.5,,0.0,0.5,0.5,0.49,120.3,0.0,0.0,0.0,0.0
2026-04-28 02:45:04+00:00,0.5,0.5,,0.0,0.47,0.5,0.47,40.0,-0.030000000000000027,0.030000000000000027,-0.030000000000000027,-0.12014431184206334
2026-04-28 02:45:06+00:00,0.51,0.5,0.47,18.0,0.47,0.5,0.47,41.0,-0.040000000000000036,0.040000000000000036,-0.020000000000000018,-0.16014964645576255
2026-04-28 02:45:08+00:00,0.25,0.5,0.25,135.0,0.46,0.47,0.46,236.89000000000001,0.21000000000000002,-0.21000000000000002,-0.29,0.9382696385929304
2026-04-28 02:45:10+00:00,0.44,0.5,0.44,168.0,0.48,0.48,0.47,1029.8200000000002,0.03999999999999998,-0.03999999999999998,-0.08000000000000007,0.1611193491433516
2026-04-28 02:45:12+00:00,0.44,0.5,0.44,0.0,0.51,0.51,0.47,333.78000000000003,0.07,-0.07,-0.050000000000000044,0.28116739143058733
2026-04-28 02:45:14+00:00,0.5,0.51,0.5,3.84,0.49,0.5,0.49,27.509999999999998,-0.010000000000000009,0.010000000000000009,-0.010000000000000009,-0.04000533461369925
2026-04-28 02:45:16+00:00,0.52,0.55,0.51,320.59000000000003,0.55,0.56,0.49,2371.05,0.030000000000000027,-0.030000000000000027,0.07000000000000006,0.12062798778861485
2026-04-28 02:45:18+00:00,0.55,0.55,0.54,105.0,0.59,0.61,0.58,1049.73,0.039999999999999925,-0.039999999999999925,0.14,0.16329468173926007
2026-04-28 02:45:20+00:00,0.54,0.55,0.54,25.12,0.6,0.61,0.6,537.3499999999999,0.05999999999999994,-0.05999999999999994,0.14,0.24512245803298474
2026-04-28 02:45:22+00:00,0.54,0.55,0.54,0.0,0.58,0.59,0.58,320.08000000000004,0.039999999999999925,-0.039999999999999925,0.12,0.16243074218787137
2026-04-28 02:45:24+00:00,0.54,0.55,0.54,4.18,0.58,0.57,0.56,708.64,0.039999999999999925,-0.039999999999999925,0.12,0.16243074218787137
2026-04-28 02:45:26+00:00,0.46,0.47,0.46,174.68,0.45,0.48,0.44,1377.8,-0.010000000000000009,0.010000000000000009,-0.09000000000000002,-0.04032804538697188
2026-04-28 02:45:28+00:00,0.46,0.47,0.46,1.0,0.45,0.45,0.44,312.5,-0.010000000000000009,0.010000000000000009,-0.09000000000000002,-0.04032804538697188
2026-04-28 02:45:30+00:00,0.46,0.48,0.47,40.0,0.46,0.46,0.42,852.45,0.0,0.0,-0.08000000000000002,0.0
2026-04-28 02:45:32+00:00,0.45,0.51,0.41,415.97999999999996,0.43,0.46,0.4,3109.27,-0.020000000000000018,0.020000000000000018,-0.12000000000000005,-0.08118045667883664
2026-04-28 02:45:34+00:00,0.44,0.47,0.4,114.0,0.52,0.53,0.47,1070.78,0.08000000000000002,-0.08000000000000002,-0.040000000000000036,0.3212047644904247
2026-04-28 02:45:36+00:00,0.48,0.48,0.4,1.0,0.53,0.53,0.52,88.63,0.050000000000000044,-0.050000000000000044,0.010000000000000009,0.20018701951559992
2026-04-28 02:45:38+00:00,0.49,0.49,0.4,26.0,0.53,0.53,0.52,624.66,0.040000000000000036,-0.040000000000000036,0.020000000000000018,0.16014964645576266
2026-04-28 02:45:40+00:00,0.49,0.49,0.47,163.26,0.53,0.53,0.52,172.05,0.040000000000000036,-0.040000000000000036,0.020000000000000018,0.16014964645576266
2026-04-28 02:45:42+00:00,0.46,0.49,0.46,1.0,0.5,0.53,0.52,342.75999999999993,0.03999999999999998,-0.03999999999999998,-0.040000000000000036,0.16034265007517937
2026-04-28 02:45:44+00:00,0.48,0.49,0.48,216.0,0.53,0.53,0.52,26.130000000000003,0.050000000000000044,-0.050000000000000044,0.010000000000000009,0.20018701951559992
2026-04-28 02:45:46+00:00,0.52,0.52,0.48,61.0,0.53,0.54,0.53,718.9499999999999,0.010000000000000009,-0.010000000000000009,0.050000000000000044,0.040101604168526844
2026-04-28 02:45:48+00:00,0.52,0.52,0.52,215.51,0.55,0.55,0.54,177.5,0.030000000000000027,-0.030000000000000027,0.07000000000000006,0.12062798778861485
2026-04-28 02:45:50+00:00,0.52,0.52,0.52,0.0,0.56,0.56,0.55,546.4300000000001,0.040000000000000036,-0.040000000000000036,0.08000000000000007,0.1611193491433517
2026-04-28 02:45:52+00:00,0.52,0.52,0.52,130.65,0.56,0.58,0.56,1174.93,0.040000000000000036,-0.040000000000000036,0.08000000000000007,0.1611193491433517
2026-04-28 02:45:54+00:00,0.52,0.52,0.52,0.0,0.56,0.57,0.56,312.16,0.040000000000000036,-0.040000000000000036,0.08000000000000007,0.1611193491433517
2026-04-28 02:45:56+00:00,0.52,0.52,0.52,0.0,0.56,0.57,0.56,94.36,0.040000000000000036,-0.040000000000000036,0.08000000000000007,0.1611193491433517
2026-04-28 02:45:58+00:00,0.52,0.52,0.52,3.0,0.56,0.58,0.56,238.59,0.040000000000000036,-0.040000000000000036,0.08000000000000007,0.1611193491433517
2026-04-28 02:46:00+00:00,0.52,0.52,0.52,0.0,0.56,0.58,0.56,400.75999999999993,0.040000000000000036,-0.040000000000000036,0.08000000000000007,0.1611193491433517
2026-04-28 02:46:02+00:00,0.49,0.52,0.49,98.01,0.57,0.57,0.56,417.66,0.07999999999999996,-0.07999999999999996,0.05999999999999994,0.32185648675468675
2026-04-28 02:46:04+00:00,0.52,0.52,0.49,1.0,0.57,0.57,0.56,171.72,0.04999999999999993,-0.04999999999999993,0.08999999999999997,0.20180844446745094
2026-04-28 02:46:06+00:00,0.52,0.52,0.49,0.0,0.56,0.57,0.56,19.0,0.040000000000000036,-0.040000000000000036,0.08000000000000007,0.1611193491433517
2026-04-28 02:46:08+00:00,0.5,0.52,0.5,52.0,0.57,0.57,0.56,112.88999999999999,0.06999999999999995,-0.06999999999999995,0.06999999999999995,0.2818511521409875
2026-04-28 02:46:10+00:00,0.54,0.54,0.5,3.5,0.55,0.57,0.55,254.97,0.010000000000000009,-0.010000000000000009,0.09000000000000008,0.040328045386971934
2026-04-28 02:46:12+00:00,0.54,0.54,0.5,0.0,0.58,0.59,0.56,157.85999999999999,0.039999999999999925,-0.039999999999999925,0.12,0.16243074218787137
