ts_utc,eth_yes_last,eth_yes_aggressive_buy,eth_yes_aggressive_sell,eth_vol,btc_yes_last,btc_yes_aggressive_buy,btc_yes_aggressive_sell,btc_vol,spread_btcYes_minus_ethYes,spread_ethYes_minus_btcYes,spread_btcYes_minus_ethNo,divergence_logit
2026-04-28 17:45:00+00:00,,,,0.0,,,,0.0,,,,
2026-04-28 17:45:02+00:00,,,,0.0,0.5,0.5,,18.0,,,,
2026-04-28 17:45:04+00:00,,,,0.0,0.49,0.5,0.48,18.6,,,,
2026-04-28 17:45:06+00:00,0.48,,0.48,66.0,0.5,0.5,0.48,118.20999999999998,0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.0800427076735365
2026-04-28 17:45:08+00:00,0.48,,0.48,0.0,0.49,0.5,0.49,157.38,0.010000000000000009,-0.010000000000000009,-0.030000000000000027,0.04003737305983725
2026-04-28 17:45:10+00:00,0.48,,0.48,0.0,0.5,0.5,0.5,370.07,0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.0800427076735365
2026-04-28 17:45:12+00:00,0.48,,0.48,0.0,0.53,0.54,0.53,75.52000000000001,0.050000000000000044,-0.050000000000000044,0.010000000000000009,0.20018701951559992
2026-04-28 17:45:14+00:00,0.53,,0.53,2.0,0.53,0.54,0.53,421.78,0.0,0.0,0.06000000000000005,0.0
2026-04-28 17:45:16+00:00,0.55,,0.54,19.0,0.58,0.59,0.58,158.27,0.029999999999999916,-0.029999999999999916,0.13,0.12210269680089944
2026-04-28 17:45:18+00:00,0.55,,0.55,31.42,0.59,0.59,0.57,229.37,0.039999999999999925,-0.039999999999999925,0.14,0.16329468173926007
2026-04-28 17:45:20+00:00,0.55,,0.55,0.0,0.58,0.6,0.58,481.78,0.029999999999999916,-0.029999999999999916,0.13,0.12210269680089944
2026-04-28 17:45:22+00:00,0.6,0.62,0.52,166.06,0.58,0.6,0.49,1257.4900000000002,-0.020000000000000018,0.020000000000000018,0.17999999999999994,-0.08269171584511337
2026-04-28 17:45:24+00:00,0.6,0.62,0.52,0.0,0.47,0.48,0.45,432.54,-0.13,0.13,0.06999999999999995,-0.5256094199502276
2026-04-28 17:45:26+00:00,0.5,0.62,0.46,11.0,0.44,0.47,0.44,309.64,-0.06,0.06,-0.06,-0.2411620568168881
2026-04-28 17:45:28+00:00,0.5,0.62,0.46,0.0,0.44,0.46,0.45,161.12,-0.06,0.06,-0.06,-0.2411620568168881
2026-04-28 17:45:30+00:00,0.5,0.62,0.46,0.0,0.45,0.47,0.45,179.03,-0.04999999999999999,0.04999999999999999,-0.04999999999999999,-0.20067069546215124
2026-04-28 17:45:32+00:00,0.47,0.62,0.47,4.0,0.47,0.5,0.45,758.51,0.0,0.0,-0.06000000000000005,0.0
2026-04-28 17:45:34+00:00,0.48,0.62,0.48,26.0,0.5,0.5,0.5,339.67,0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.0800427076735365
2026-04-28 17:45:36+00:00,0.48,0.62,0.48,9.0,0.52,0.54,0.51,1138.0400000000002,0.040000000000000036,-0.040000000000000036,0.0,0.16008541534707305
2026-04-28 17:45:38+00:00,0.48,0.62,0.48,0.0,0.51,0.54,0.51,156.98000000000002,0.030000000000000027,-0.030000000000000027,-0.010000000000000009,0.1200480422872357
2026-04-28 17:45:40+00:00,0.48,0.62,0.48,0.0,0.52,0.53,0.51,805.83,0.040000000000000036,-0.040000000000000036,0.0,0.16008541534707305
2026-04-28 17:45:42+00:00,0.48,0.62,0.48,0.0,0.51,0.52,0.51,50.11,0.030000000000000027,-0.030000000000000027,-0.010000000000000009,0.1200480422872357
2026-04-28 17:45:44+00:00,0.48,0.54,0.48,119.91999999999999,0.48,0.48,0.48,851.71,0.0,0.0,-0.040000000000000036,0.0
2026-04-28 17:45:46+00:00,0.51,0.54,0.51,1.0,0.48,0.49,0.47,226.54000000000005,-0.030000000000000027,0.030000000000000027,-0.010000000000000009,-0.1200480422872357
2026-04-28 17:45:48+00:00,0.51,0.51,0.51,1.0,0.49,0.51,0.5,152.13,-0.020000000000000018,0.020000000000000018,0.0,-0.08001066922739845
2026-04-28 17:45:50+00:00,0.51,0.51,0.51,3.79,0.5,0.51,0.49,657.27,-0.010000000000000009,0.010000000000000009,0.010000000000000009,-0.040005334613699206
2026-04-28 17:45:52+00:00,0.51,0.51,0.51,0.0,0.51,0.51,0.49,1118.21,0.0,0.0,0.020000000000000018,0.0
2026-04-28 17:45:54+00:00,0.51,0.51,0.51,0.0,0.48,0.5,0.48,1604.74,-0.030000000000000027,0.030000000000000027,-0.010000000000000009,-0.1200480422872357
2026-04-28 17:45:56+00:00,0.51,0.51,0.51,0.0,0.5,0.51,0.48,503.27,-0.010000000000000009,0.010000000000000009,0.010000000000000009,-0.040005334613699206
2026-04-28 17:45:58+00:00,0.51,0.51,0.51,0.0,0.51,0.51,0.48,209.35000000000002,0.0,0.0,0.020000000000000018,0.0
2026-04-28 17:46:00+00:00,0.5,0.58,0.5,73.0,0.5,0.51,0.5,250.25000000000003,0.0,0.0,0.0,0.0
2026-04-28 17:46:02+00:00,0.5,0.58,0.5,0.0,0.5,0.51,0.5,95.37,0.0,0.0,0.0,0.0
2026-04-28 17:46:04+00:00,0.53,0.58,0.53,1.0,0.5,0.51,0.5,175.75,-0.030000000000000027,0.030000000000000027,0.030000000000000027,-0.12014431184206341
2026-04-28 17:46:06+00:00,0.53,0.58,0.53,1.02,0.55,0.56,0.51,133.54,0.020000000000000018,-0.020000000000000018,0.08000000000000007,0.080526383620088
2026-04-28 17:46:08+00:00,0.53,0.58,0.53,0.0,0.57,0.57,0.57,20.79,0.039999999999999925,-0.039999999999999925,0.09999999999999998,0.16170684029892407
2026-04-28 17:46:10+00:00,0.57,0.58,0.57,3.0,0.58,0.58,0.56,1077.1100000000001,0.010000000000000009,-0.010000000000000009,0.1499999999999999,0.04092224012206336
2026-04-28 17:46:12+00:00,0.57,0.58,0.57,0.0,0.56,0.57,0.56,270.43,-0.009999999999999898,0.009999999999999898,0.13,-0.040689095324099256
2026-04-28 17:46:14+00:00,0.57,0.58,0.57,0.0,0.56,0.58,0.55,1098.34,-0.009999999999999898,0.009999999999999898,0.13,-0.040689095324099256
2026-04-28 17:46:16+00:00,0.57,0.58,0.57,0.0,0.56,0.56,0.54,1009.25,-0.009999999999999898,0.009999999999999898,0.13,-0.040689095324099256
2026-04-28 17:46:18+00:00,0.57,0.58,0.57,0.0,0.56,0.56,0.54,2318.5099999999998,-0.009999999999999898,0.009999999999999898,0.13,-0.040689095324099256
2026-04-28 17:46:20+00:00,0.57,0.58,0.57,0.0,0.54,0.55,0.54,344.84000000000003,-0.029999999999999916,0.029999999999999916,0.10999999999999999,-0.12150850206580802
2026-04-28 17:46:22+00:00,0.57,0.58,0.57,0.0,0.55,0.55,0.54,700.9700000000001,-0.019999999999999907,0.019999999999999907,0.12,-0.08118045667883608
2026-04-28 17:46:24+00:00,0.57,0.58,0.57,0.0,0.54,0.55,0.54,224.68999999999997,-0.029999999999999916,0.029999999999999916,0.10999999999999999,-0.12150850206580802
2026-04-28 17:46:26+00:00,0.57,0.58,0.57,0.0,0.52,0.55,0.52,24.0,-0.04999999999999993,0.04999999999999993,0.08999999999999997,-0.20180844446745094
2026-04-28 17:46:28+00:00,0.57,0.57,0.57,25.17,0.53,0.53,0.52,23.78,-0.039999999999999925,0.039999999999999925,0.09999999999999998,-0.16170684029892407
2026-04-28 17:46:30+00:00,0.57,0.57,0.57,0.0,0.52,0.53,0.52,1163.98,-0.04999999999999993,0.04999999999999993,0.08999999999999997,-0.20180844446745094
2026-04-28 17:46:32+00:00,0.58,0.58,0.57,6.66,0.52,0.53,0.52,82.23,-0.05999999999999994,0.05999999999999994,0.09999999999999998,-0.2427306845895143
2026-04-28 17:46:34+00:00,0.58,0.58,0.57,0.0,0.52,0.52,0.51,1936.1100000000001,-0.05999999999999994,0.05999999999999994,0.09999999999999998,-0.2427306845895143
2026-04-28 17:46:36+00:00,0.53,0.58,0.53,13.0,0.47,0.52,0.46,659.09,-0.06000000000000005,0.06000000000000005,0.0,-0.24028862368412673
