ts_utc,eth_yes_last,eth_yes_aggressive_buy,eth_yes_aggressive_sell,eth_vol,btc_yes_last,btc_yes_aggressive_buy,btc_yes_aggressive_sell,btc_vol,spread_btcYes_minus_ethYes,spread_ethYes_minus_btcYes,spread_btcYes_minus_ethNo,divergence_logit
2026-04-28 16:30:00+00:00,,,,0.0,0.5,0.5,,12.0,,,,
2026-04-28 16:30:02+00:00,,,,0.0,0.48,0.48,,83.0,,,,
2026-04-28 16:30:04+00:00,,,,0.0,0.48,0.5,0.46,196.02,,,,
2026-04-28 16:30:06+00:00,,,,0.0,0.5,0.5,0.49,54.94,,,,
2026-04-28 16:30:08+00:00,,,,0.0,0.47,0.49,0.46,269.81,,,,
2026-04-28 16:30:10+00:00,0.31,,0.31,14.17,0.51,0.56,0.48,315.86,0.2,-0.2,-0.17999999999999994,0.8401246347258122
2026-04-28 16:30:12+00:00,0.46,,0.46,35.88,0.55,0.59,0.53,482.4,0.09000000000000002,-0.09000000000000002,0.010000000000000009,0.3610133455373308
2026-04-28 16:30:14+00:00,0.49,,0.49,17.92,0.59,0.6,0.57,823.0600000000001,0.09999999999999998,-0.09999999999999998,0.07999999999999996,0.40397071181511074
2026-04-28 16:30:16+00:00,0.51,,0.51,1.0,0.6,0.61,0.59,263.55999999999995,0.08999999999999997,-0.08999999999999997,0.10999999999999999,0.365459773494465
2026-04-28 16:30:18+00:00,0.51,,0.51,0.0,0.61,0.62,0.6,743.17,0.09999999999999998,-0.09999999999999998,0.12,0.4073068834299656
2026-04-28 16:30:20+00:00,0.51,,0.51,0.0,0.62,0.63,0.61,3047.54,0.10999999999999999,-0.10999999999999999,0.13,0.4495428907050066
2026-04-28 16:30:22+00:00,0.51,,0.51,0.0,0.62,0.63,0.62,333.46,0.10999999999999999,-0.10999999999999999,0.13,0.4495428907050066
2026-04-28 16:30:24+00:00,0.51,,0.51,0.0,0.63,0.64,0.62,696.7099999999999,0.12,-0.12,0.14,0.492211479133609
2026-04-28 16:30:26+00:00,0.51,,0.51,0.0,0.65,0.65,0.64,257.93,0.14,-0.14,0.16000000000000003,0.5790338737925245
2026-04-28 16:30:28+00:00,0.51,,0.51,0.0,0.64,0.65,0.64,424.82,0.13,-0.13,0.15000000000000002,0.5353588102898628
2026-04-28 16:30:30+00:00,0.57,0.57,0.56,5.74,0.66,0.66,0.64,226.36,0.09000000000000008,-0.09000000000000008,0.22999999999999998,0.3814430652692768
2026-04-28 16:30:32+00:00,0.57,0.57,0.56,0.0,0.67,0.68,0.66,944.08,0.10000000000000009,-0.10000000000000009,0.24,0.42633390578349856
2026-04-28 16:30:34+00:00,0.61,0.62,0.56,10.97,0.67,0.68,0.67,173.55999999999997,0.06000000000000005,-0.06000000000000005,0.28,0.2608728398808212
2026-04-28 16:30:36+00:00,0.61,0.62,0.56,0.0,0.67,0.69,0.67,225.58999999999995,0.06000000000000005,-0.06000000000000005,0.28,0.2608728398808212
2026-04-28 16:30:38+00:00,0.61,0.62,0.56,0.0,0.68,0.69,0.67,636.3199999999999,0.07000000000000006,-0.07000000000000006,0.29000000000000004,0.3064595843327155
2026-04-28 16:30:40+00:00,0.6,0.6,0.56,7.97,0.63,0.68,0.62,1127.73,0.030000000000000027,-0.030000000000000027,0.22999999999999998,0.126751705639144
2026-04-28 16:30:42+00:00,0.6,0.6,0.56,0.0,0.63,0.65,0.62,542.1700000000001,0.030000000000000027,-0.030000000000000027,0.22999999999999998,0.126751705639144
2026-04-28 16:30:44+00:00,0.59,0.59,0.56,2.0,0.65,0.64,0.63,120.97,0.06000000000000005,-0.06000000000000005,0.24,0.25507383120481214
2026-04-28 16:30:46+00:00,0.58,0.59,0.58,3.0,0.65,0.66,0.65,224.28,0.07000000000000006,-0.07000000000000006,0.22999999999999998,0.29626581614317277
2026-04-28 16:30:48+00:00,0.58,0.59,0.58,0.0,0.63,0.65,0.63,134.29999999999998,0.050000000000000044,-0.050000000000000044,0.20999999999999996,0.20944342148425737
2026-04-28 16:30:50+00:00,0.56,0.59,0.55,64.22,0.63,0.66,0.63,213.27000000000004,0.06999999999999995,-0.06999999999999995,0.19000000000000006,0.29105475693042
2026-04-28 16:30:52+00:00,0.59,0.6,0.55,24.34,0.65,0.65,0.62,936.32,0.06000000000000005,-0.06000000000000005,0.24,0.25507383120481214
2026-04-28 16:30:54+00:00,0.6,0.6,0.55,47.68,0.64,0.66,0.64,1108.78,0.040000000000000036,-0.040000000000000036,0.24,0.1698990367953977
2026-04-28 16:30:56+00:00,0.6,0.6,0.55,0.0,0.64,0.64,0.62,417.54,0.040000000000000036,-0.040000000000000036,0.24,0.1698990367953977
2026-04-28 16:30:58+00:00,0.57,0.6,0.57,1.0,0.63,0.64,0.62,223.22,0.06000000000000005,-0.06000000000000005,0.19999999999999996,0.25036566160632073
2026-04-28 16:31:00+00:00,0.59,0.59,0.57,1.0,0.6,0.63,0.6,91.8,0.010000000000000009,-0.010000000000000009,0.18999999999999995,0.04149973090675274
2026-04-28 16:31:02+00:00,0.59,0.59,0.57,0.0,0.6,0.61,0.59,216.76999999999998,0.010000000000000009,-0.010000000000000009,0.18999999999999995,0.04149973090675274
2026-04-28 16:31:04+00:00,0.56,0.6,0.56,22.22,0.59,0.61,0.56,525.03,0.029999999999999916,-0.029999999999999916,0.15000000000000002,0.12280332038452324
2026-04-28 16:31:06+00:00,0.55,0.56,0.55,10.54,0.57,0.6,0.57,211.25,0.019999999999999907,-0.019999999999999907,0.12,0.08118045667883608
2026-04-28 16:31:08+00:00,0.56,0.56,0.56,2.0,0.59,0.6,0.59,66.47999999999999,0.029999999999999916,-0.029999999999999916,0.15000000000000002,0.12280332038452324
2026-04-28 16:31:10+00:00,0.55,0.59,0.55,50.980000000000004,0.59,0.6,0.59,428.82,0.039999999999999925,-0.039999999999999925,0.14,0.16329468173926007
2026-04-28 16:31:12+00:00,0.55,0.59,0.55,0.0,0.6,0.6,0.59,190.53,0.04999999999999993,-0.04999999999999993,0.15000000000000002,0.2047944126460128
2026-04-28 16:31:14+00:00,0.6,0.6,0.55,4.86,0.6,0.6,0.58,223.74999999999997,0.0,0.0,0.19999999999999996,0.0
2026-04-28 16:31:16+00:00,0.59,0.59,0.55,0.16,0.57,0.58,0.57,348.52,-0.020000000000000018,0.020000000000000018,0.15999999999999992,-0.08211422506042398
2026-04-28 16:31:18+00:00,0.59,0.59,0.55,0.0,0.58,0.6,0.58,426.51,-0.010000000000000009,0.010000000000000009,0.16999999999999993,-0.041191984938360626
2026-04-28 16:31:20+00:00,0.58,0.59,0.56,24.34,0.61,0.62,0.58,870.83,0.030000000000000027,-0.030000000000000027,0.18999999999999995,0.12453882578061398
2026-04-28 16:31:22+00:00,0.6,0.6,0.59,5.0,0.6,0.6,0.59,123.37000000000002,0.0,0.0,0.19999999999999996,0.0
2026-04-28 16:31:24+00:00,0.6,0.6,0.59,0.0,0.6,0.6,0.59,7.41,0.0,0.0,0.19999999999999996,0.0
2026-04-28 16:31:26+00:00,0.6,0.6,0.59,0.0,0.59,0.6,0.58,474.25000000000006,-0.010000000000000009,0.010000000000000009,0.18999999999999995,-0.04149973090675274
2026-04-28 16:31:28+00:00,0.6,0.6,0.59,0.0,0.56,0.57,0.56,283.5,-0.039999999999999925,0.039999999999999925,0.16000000000000003,-0.16430305129127598
2026-04-28 16:31:30+00:00,0.6,0.6,0.59,0.0,0.56,0.57,0.55,120.79999999999998,-0.039999999999999925,0.039999999999999925,0.16000000000000003,-0.16430305129127598
2026-04-28 16:31:32+00:00,0.6,0.6,0.59,0.0,0.55,0.56,0.53,587.5099999999999,-0.04999999999999993,0.04999999999999993,0.15000000000000002,-0.2047944126460128
2026-04-28 16:31:34+00:00,0.56,0.6,0.56,10.190000000000001,0.54,0.54,0.52,529.79,-0.020000000000000018,0.020000000000000018,0.10000000000000009,-0.08081940674170876
2026-04-28 16:31:36+00:00,0.48,0.56,0.47,28.47,0.53,0.53,0.52,107.49,0.050000000000000044,-0.050000000000000044,0.010000000000000009,0.20018701951559992
2026-04-28 16:31:38+00:00,0.45,0.5,0.45,122.77,0.51,0.53,0.51,92.0,0.06,-0.06,-0.040000000000000036,0.24067603007585045
2026-04-28 16:31:40+00:00,0.46,0.5,0.46,1.64,0.5,0.51,0.49,199.32,0.03999999999999998,-0.03999999999999998,-0.040000000000000036,0.16034265007517937
2026-04-28 16:31:42+00:00,0.46,0.5,0.46,0.0,0.48,0.5,0.47,194.0,0.019999999999999962,-0.019999999999999962,-0.06000000000000005,0.08029994240164287
2026-04-28 16:31:44+00:00,0.46,0.5,0.46,0.0,0.48,0.49,0.46,552.7400000000001,0.019999999999999962,-0.019999999999999962,-0.06000000000000005,0.08029994240164287
2026-04-28 16:31:46+00:00,0.46,0.5,0.46,0.0,0.48,0.49,0.47,184.81999999999996,0.019999999999999962,-0.019999999999999962,-0.06000000000000005,0.08029994240164287
