spread_mean,spread_min,vol_early,vol_bar1,oi_bar4,rvol_4bar,price_mid_bar4,imbalance_bar4,range_early,price_level_abs50,vol_total,rvol_full,n_bars,market,pnl,won
0.029999999999999985,,15968,1515,8642,0.11244432698992976,0.855,23.666666666666643,0.48000000000000004,0.355,60935,0.09160199731053736,15,KXBTC15M-26FEB100215-15,-39.900000000000006,0
0.01749999999999998,,11577,1847,6011,0.5242906936485611,0.295,-40.999999999999964,0.7899999999999999,0.20500000000000002,52660,1.1186425960429862,15,KXBTC15M-26FEB100615-15,54.42000000000001,1
0.020000000000000018,,7505,1079,4228,0.06808444098676236,0.895,78.99999999999993,0.49000000000000005,0.395,39359,0.058441460305548025,15,KXBTC15M-26FEB100715-15,-20.700000000000003,0
0.030000000000000013,,10222,560,6516,0.18264453934629163,0.86,17.999999999999982,0.49000000000000005,0.36,49007,0.12141573427525805,15,KXBTC15M-26FEB100845-45,-61.8,0
0.012499999999999983,,20252,1790,13196,0.1678896746240504,0.96,45.99999999999996,0.47,0.45999999999999996,63119,0.09802202174352184,15,KXBTC15M-26FEB100930-30,-86.7,0
0.014999999999999986,,15979,2577,8769,0.23750729655326244,0.44,-5.999999999999997,0.72,0.06,118807,0.6251761076576666,15,KXBTC15M-26FEB101145-45,76.02000000000001,1
0.01999999999999999,,19060,1722,9590,0.06064233481428283,0.885,76.99999999999993,0.52,0.385,58940,0.06860056773472813,15,KXBTC15M-26FEB101230-30,-69.60000000000001,0
0.030000000000000006,,12356,1583,7005,0.6588518832151694,0.16999999999999998,-33.00000000000002,0.75,0.33,79548,0.954952800577725,15,KXBTC15M-26FEB101400-00,218.89,1
0.015000000000000003,,32445,2191,19502,0.8438318264601485,0.10500000000000001,-79.00000000000004,0.42,0.395,85156,0.5914605031760495,15,KXBTC15M-26FEB101645-45,-89.4,0
0.019999999999999997,,19727,2515,11111,0.5740002827383486,0.325,-34.999999999999964,0.44000000000000006,0.175,118655,0.8218746738331731,15,KXBTC15M-26FEB101830-30,187.24000000000004,1
0.017499999999999988,,16798,1721,13477,0.06337232071324977,0.9299999999999999,43.0000000000002,0.49000000000000005,0.42999999999999994,67846,0.0506685459335366,15,KXBTC15M-26FEB101930-30,-52.2,0
0.020000000000000018,,24896,2047,16593,0.11776539722769562,0.855,70.99999999999993,0.48000000000000004,0.355,117815,0.13398223789087543,15,KXBTC15M-26FEB102115-15,266.81,1
0.020000000000000004,,23243,5868,15286,0.3468325147711253,0.07500000000000001,-85.00000000000006,0.43,0.425,66220,0.3027462993702967,15,KXBTC15M-26FEB102200-00,-95.5,0
0.010000000000000007,,25969,1745,16947,0.40731500796022435,0.035,-92.99999999999997,0.5,0.46499999999999997,93584,0.6236560057198222,15,KXBTC15M-26FEB102230-30,-93.6,0
0.015000000000000006,,8538,3024,3939,0.20054954588626986,0.20500000000000002,-59.00000000000012,0.51,0.295,35392,0.41927578272797095,15,KXBTC15M-26FEB110545-45,89.32000000000002,1
0.022499999999999992,,22827,3609,13873,0.18405350041331967,0.96,45.99999999999996,0.52,0.45999999999999996,55885,0.11042312498251271,15,KXBTC15M-26FEB110845-45,-93.5,0
0.02250000000000002,,13988,1017,8198,0.1440876039627108,0.915,27.666666666666643,0.45000000000000007,0.41500000000000004,30832,0.09377462477777383,15,KXBTC15M-26FEB111330-30,-91.6,0
0.02999999999999993,,12230,1420,7779,0.06283611477734481,0.935,87.0000000000009,0.53,0.43500000000000005,46269,0.0983041481164239,15,KXBTC15M-26FEB111600-00,-48.8,0
0.022500000000000006,,11014,1538,6975,0.18442499727229333,0.14,-36.000000000000014,0.45000000000000007,0.36,55971,0.30939671092564985,15,KXBTC15M-26FEB112100-00,-30.3,0
0.017499999999999988,,17555,2849,8969,0.13878401293546105,0.925,84.99999999999993,0.45000000000000007,0.42500000000000004,58479,0.08981005527000803,15,KXBTC15M-26FEB112145-45,-74.0,0
0.014999999999999993,,21135,569,14221,0.4936137793589997,0.07,-43.0,0.46,0.43,61743,0.6315046929841754,15,KXBTC15M-26FEB112330-30,-65.3,0
0.017500000000000016,,17672,992,13575,0.13864037156084452,0.9,39.999999999999964,0.44000000000000006,0.4,56179,0.10714014885429325,15,KXBTC15M-26FEB120045-45,-55.2,0
0.020000000000000004,,18508,3982,9172,0.10138702100094901,0.51,1.0,0.6699999999999999,0.010000000000000009,94324,0.7813457241178083,15,KXBTC15M-26FEB120245-45,117.72,1
0.01999999999999999,,8755,1135,4434,0.12958555023714857,0.885,76.99999999999993,0.47,0.385,31616,0.08584870827613501,15,KXBTC15M-26FEB120545-45,-49.7,0
0.022500000000000006,,7490,592,4678,0.1790762728876652,0.11,-39.00000000000002,0.45,0.39,30139,0.6010001329730824,15,KXBTC15M-26FEB120715-15,-30.6,0
0.027499999999999997,,8940,567,5167,0.04750501658916365,0.86,35.999999999999964,0.4,0.36,54255,0.5306842662494182,15,KXBTC15M-26FEB120830-30,115.36,1
0.01500000000000001,,20741,465,14294,0.0925572366186246,0.11499999999999999,-77.00000000000004,0.48,0.385,84098,0.6310391572887725,15,KXBTC15M-26FEB120915-15,-77.0,0
0.020000000000000018,,31615,2189,17944,0.11480220101475018,0.865,72.99999999999993,0.42000000000000004,0.365,91307,0.10316648725244051,15,KXBTC15M-26FEB121800-00,-85.60000000000001,0
0.017500000000000012,,18686,1005,13444,0.25823505125688717,0.12,-37.99999999999999,0.38999999999999996,0.38,82987,0.4235975390151743,15,KXBTC15M-26FEB121930-30,-48.7,0
0.02250000000000002,,22642,440,12530,0.042297445303136144,0.725,14.999999999999986,0.42000000000000004,0.22499999999999998,75480,0.056979863693499284,15,KXBTC15M-26FEB122045-45,93.39,1
0.020000000000000018,,13399,2023,8410,0.13372893183433232,0.895,78.99999999999993,0.39,0.395,62886,0.07810563038053178,15,KXBTC15M-26FEB130400-00,-20.1,0
0.02,,8810,89,5681,0.17467197245089444,0.11499999999999999,-77.00000000000004,0.45000000000000007,0.385,75451,1.2314909313569484,15,KXBTC15M-26FEB130645-45,36.080000000000005,1
0.014999999999999986,,14897,1501,11630,0.029082592328468607,0.9299999999999999,43.0000000000002,0.48,0.42999999999999994,66155,0.02042658879362781,15,KXBTC15M-26FEB131000-00,-85.0,0
0.015000000000000013,,20977,229,10930,0.10666686204897957,0.875,74.99999999999993,0.49000000000000005,0.375,98198,0.13525781185800811,15,KXBTC15M-26FEB131145-45,-70.60000000000001,0
0.027500000000000024,,27777,770,15598,0.15092329320838369,0.595,6.333333333333326,0.43000000000000005,0.09499999999999997,126031,0.13382725558441413,15,KXBTC15M-26FEB131230-30,194.04,1
0.0175,,36839,716,14089,0.28449247221363305,0.39,-5.500000000000004,0.57,0.10999999999999999,141965,0.5406684813851763,15,KXBTC15M-26FEB131400-00,253.50000000000003,1
0.020000000000000018,,43314,1859,36238,0.09517943346378319,0.875,24.99999999999998,0.36,0.375,104929,0.062224329654550437,15,KXBTC15M-26FEB131945-45,-90.7,0
0.01999999999999999,,27610,1643,15643,0.31661196727852137,0.5,0.0,0.5,0.0,171275,0.18336218251692268,15,KXBTC15M-26FEB132115-15,48.51,1
0.012500000000000011,,23419,2708,15686,0.18889003475706026,0.89,38.999999999999964,0.49,0.39,81939,0.0991118371552655,15,KXBTC15M-26FEB140315-15,-89.9,0
0.017500000000000016,,14331,1301,8223,0.04045038791258162,0.88,37.999999999999964,0.36,0.38,85871,0.050524856352604675,15,KXBTC15M-26FEB140400-00,-31.5,0
0.015000000000000006,,14303,762,9836,0.1441655951318039,0.13,-36.999999999999964,0.36,0.37,33185,0.3923660685464403,15,KXBTC15M-26FEB140515-15,-29.5,0
0.012499999999999994,,19496,1526,10276,0.23023655381583158,0.1,-39.99999999999999,0.5,0.4,62563,0.5912877449954408,15,KXBTC15M-26FEB140800-00,-57.900000000000006,0
0.010000000000000009,,35875,4488,17671,0.27170494928932054,0.095,-80.99999999999993,0.7,0.405,102295,0.4967576074002228,15,KXBTC15M-26FEB140830-30,-85.60000000000001,0
0.03499999999999999,,17030,858,11184,0.28433468984074983,0.14,-17.999999999999996,0.38,0.36,62363,0.3924727484290705,15,KXBTC15M-26FEB141130-30,-27.5,0
0.015000000000000013,,29981,1209,15420,0.4290869894345857,0.305,-12.999999999999988,0.46,0.195,134734,0.4466224131055151,15,KXBTC15M-26FEB141430-30,246.4,1
0.02250000000000002,,37713,770,22439,0.14142620945524592,0.905,80.99999999999993,0.46,0.405,176855,0.8302890353249021,15,KXBTC15M-26FEB141515-15,260.89000000000004,1
0.012500000000000011,,28002,2541,24641,0.046856035345200435,0.975,94.99999999999991,0.53,0.475,85734,0.03052271912128769,15,KXBTC15M-26FEB142300-00,-93.4,0
0.009999999999999981,,44951,1487,33330,0.15454128589606372,0.925,84.99999999999993,0.54,0.42500000000000004,104274,0.10220057096573523,15,KXBTC15M-26FEB150030-30,-91.5,0
0.01999999999999999,,38444,1387,26491,0.022691271555184928,0.965,92.99999999999991,0.52,0.46499999999999997,106073,0.05297256792854053,15,KXBTC15M-26FEB150230-30,-89.7,0
0.020000000000000004,,31589,502,22856,0.6294383121932554,0.08499999999999999,-83.00000000000004,0.5,0.41500000000000004,75830,0.5027331861754065,15,KXBTC15M-26FEB150345-45,-87.80000000000001,0
0.02250000000000001,,6856,585,4433,0.3898796543771778,0.08499999999999999,-83.00000000000004,0.44000000000000006,0.41500000000000004,29179,0.387385290617513,15,KXBTC15M-26FEB150800-00,-26.3,0
0.012499999999999994,,12055,562,10561,0.440798453954079,0.1,-39.99999999999999,0.41000000000000003,0.4,75089,0.36976255330292446,15,KXBTC15M-26FEB151030-30,-77.9,0
0.014999999999999998,,31438,2265,23223,0.5264979695507997,0.035,-92.99999999999997,0.53,0.46499999999999997,89521,0.6077257122953532,15,KXBTC15M-26FEB151300-00,-83.9,0
0.015000000000000003,,39870,3663,24877,0.10974396401455921,0.1,-39.99999999999999,0.5,0.4,86970,0.3606508889986371,15,KXBTC15M-26FEB151400-00,-77.7,0
0.015000000000000013,,34149,687,25082,0.04213148180174787,0.895,78.99999999999993,0.43000000000000005,0.395,104409,0.06188776555351098,15,KXBTC15M-26FEB151615-15,-80.7,0
0.017500000000000016,,21069,1016,13670,0.12205647759259754,0.85,34.999999999999964,0.38,0.35,106833,1.0512459990613257,15,KXBTC15M-26FEB151645-45,193.45000000000002,1
0.012499999999999997,,52123,2048,35661,0.337905006027282,0.07500000000000001,-85.00000000000006,0.51,0.425,142073,0.3424038707011845,15,KXBTC15M-26FEB151815-15,-82.9,0
0.010000000000000009,,30567,670,23058,0.19361064099253303,0.165,-66.99999999999993,0.81,0.33499999999999996,102358,0.3961200738719103,15,KXBTC15M-26FEB152200-00,19.81,1
0.015000000000000013,,34782,8457,21677,0.016876106469330257,0.48,-2.0,0.56,0.020000000000000018,132409,0.1444320944869745,15,KXBTC15M-26FEB152215-15,241.37000000000003,1
0.01999999999999999,,45301,2399,26547,0.1184430747640685,0.88,37.999999999999964,0.48999999999999994,0.38,114976,0.07911594727168644,15,KXBTC15M-26FEB152315-15,-86.4,0
0.02,,37504,3474,21049,0.20453664792045492,0.075,-28.333333333333336,0.5299999999999999,0.425,113899,0.4447743222637187,15,KXBTC15M-26FEB160015-15,-84.60000000000001,0
0.017500000000000016,,26463,3660,20265,0.01080097925100596,0.915,82.99999999999993,0.44999999999999996,0.41500000000000004,69385,0.021147984504498066,15,KXBTC15M-26FEB160145-45,-82.9,0
0.024999999999999994,,21137,935,15325,0.20790572601892052,0.88,37.999999999999964,0.56,0.38,92052,0.9880310034441043,15,KXBTC15M-26FEB160815-15,122.46,1
0.0125,0.0,66438,4213,47453,0.5052522800543878,0.03,-46.99999999999999,0.49,0.47,121391,0.5596052262060194,15,KXBTC15M-26FEB161045-45,-83.7,0
0.017499999999999988,,58080,2149,47396,0.06031316665461473,0.885,76.99999999999993,0.41000000000000003,0.385,123783,0.08760224662982286,15,KXBTC15M-26FEB161530-30,-82.0,0
0.0175,,35761,1913,19183,0.3370078828970527,0.33,-16.999999999999982,0.71,0.16999999999999998,158687,0.6913881864999367,15,KXBTC15M-26FEB161715-15,56.49000000000001,1
0.022500000000000006,,34491,2514,22514,0.1958822686133929,0.445,-10.999999999999995,0.77,0.05499999999999999,115037,0.6006935119647324,15,KXBTC15M-26FEB162245-45,74.24000000000001,1
0.012500000000000002,,47781,4522,42037,0.3901331345023692,0.045,-90.99999999999997,0.45,0.455,147168,0.5337952954877869,15,KXBTC15M-26FEB162345-45,-82.9,0
0.014999999999999986,,14947,1089,6762,0.1324951382073308,0.73,22.99999999999998,0.52,0.22999999999999998,89466,0.6048597004708399,15,KXBTC15M-26FEB170415-15,31.940000000000005,1
0.010000000000000002,,19582,925,14379,0.432212549569342,0.07500000000000001,-85.00000000000006,0.47000000000000003,0.425,51412,0.5851271377624399,15,KXBTC15M-26FEB170530-30,-81.80000000000001,0
0.012500000000000011,,26494,4949,14111,0.13653635023081886,0.74,23.99999999999998,0.77,0.24,137306,0.7399782019565836,15,KXBTC15M-26FEB171030-30,146.12,1
0.015000000000000013,,27589,594,16422,0.2346771155214277,0.88,37.999999999999964,0.52,0.38,85731,0.13358078752256836,15,KXBTC15M-26FEB171115-15,-83.10000000000001,0
0.017500000000000016,,23809,3880,16027,0.1478186320146297,0.425,-14.999999999999995,0.52,0.07500000000000001,151354,0.2892363676695813,15,KXBTC15M-26FEB171530-30,114.77000000000002,1
0.01999999999999999,,28001,5172,19408,0.10612972515279072,0.865,72.99999999999993,0.39,0.365,174509,0.12207083344609078,15,KXBTC15M-26FEB171830-30,-78.0,0
0.015000000000000006,,38835,2859,30218,0.32568609240148205,0.095,-80.99999999999993,0.45,0.405,126607,0.7094417985967912,15,KXBTC15M-26FEB172200-00,242.84,1
0.01999999999999999,,24466,3798,11483,0.12255499976650433,0.505,1.0,0.58,0.0050000000000000044,175329,0.8140096537518019,15,KXBTC15M-26FEB180030-30,112.10000000000002,1
0.017500000000000016,,48155,2138,25507,0.10076005978255805,0.845,68.99999999999993,0.82,0.345,112677,0.12192202961319967,15,KXBTC15M-26FEB180300-00,63.000000000000014,1
0.015000000000000013,,27085,4900,14731,0.1810837476078891,0.915,82.99999999999993,0.53,0.41500000000000004,95023,0.10874291276917993,15,KXBTC15M-26FEB180330-30,-90.4,0
0.012499999999999997,,20041,902,12363,0.12239504230205062,0.135,-72.99999999999993,0.43000000000000005,0.365,86412,0.672845627434117,15,KXBTC15M-26FEB180745-45,100.27,1
0.014999999999999986,,33090,3142,18790,0.8101436944481685,0.065,-86.99999999999991,0.48000000000000004,0.435,107651,0.6738880383093199,15,KXBTC15M-26FEB181115-15,-90.6,0
0.012499999999999997,,32420,5597,19903,0.29981321970179453,0.555,11.0,0.63,0.05500000000000005,140229,0.7091148900616165,15,KXBTC15M-26FEB181330-30,165.35000000000002,1
0.012500000000000011,,33460,5681,16240,0.08889756755149314,0.865,72.99999999999993,0.44999999999999996,0.365,134307,0.4770547535223878,15,KXBTC15M-26FEB181500-00,272.13000000000005,1
0.01999999999999999,,72654,9502,57625,0.1658223014342226,0.53,3.0,0.59,0.030000000000000027,168979,0.2766959073805195,15,KXBTC15M-26FEB181645-45,281.01000000000005,1
0.015000000000000013,,50410,10613,27413,0.2960252610560462,0.65,14.99999999999999,0.79,0.15000000000000002,113435,0.15887712024790077,15,KXBTC15M-26FEB181745-45,304.6700000000001,1
0.012500000000000011,,29950,8149,18756,0.13961971156954928,0.385,-22.99999999999998,0.52,0.11499999999999999,162102,0.29918310976674006,15,KXBTC15M-26FEB182100-00,240.7800000000001,1
0.015000000000000013,,90866,13609,64395,0.25316373199580616,0.22,-27.99999999999998,0.43,0.28,212185,0.6031185497556928,15,KXBTC15M-26FEB182115-15,336.91,1
0.022500000000000006,,19258,6705,11690,0.22540705360946553,0.3,-19.999999999999982,0.51,0.2,60727,0.5840561413360928,15,KXBTC15M-26FEB190900-00,198.17000000000002,1
0.017500000000000016,,19123,4610,8983,0.18801568756196432,0.58,7.999999999999989,0.6699999999999999,0.07999999999999996,109195,0.20434608801739837,15,KXBTC15M-26FEB191000-00,136.36000000000004,1
0.03,,20765,2660,14868,0.18170809783458114,0.12000000000000001,-18.999999999999996,0.43000000000000005,0.38,67507,0.502579226399522,15,KXBTC15M-26FEB191115-15,-72.60000000000001,0
0.012500000000000011,,29176,3238,11141,0.06400534123550491,0.915,82.99999999999993,0.44000000000000006,0.41500000000000004,109867,0.14197860113586008,15,KXBTC15M-26FEB191130-30,328.92,1
0.017500000000000016,,29952,3144,18905,0.13515251525868216,0.875,74.99999999999993,0.47000000000000003,0.375,82498,0.0870428586657697,15,KXBTC15M-26FEB191145-45,-132.3,0
0.015000000000000013,,39656,4852,26116,0.19113755260730114,0.92,41.999999999999964,0.5999999999999999,0.42000000000000004,193602,0.22739422431173634,15,KXBTC15M-26FEB191230-30,313.8400000000001,1
0.017500000000000016,,27273,8834,14657,0.15769211374308265,0.445,-10.999999999999995,0.6000000000000001,0.05499999999999999,132046,0.18484347974597684,15,KXBTC15M-26FEB191315-15,261.18,1
0.015000000000000013,,19875,6355,9161,0.07903531868992128,0.375,-24.99999999999998,0.55,0.125,126013,0.1226002492946242,15,KXBTC15M-26FEB191330-30,187.82000000000002,1
0.02250000000000002,,41453,8143,31691,0.1903994763630953,0.7,19.99999999999998,0.55,0.19999999999999996,98791,0.09755482143144364,15,KXBTC15M-26FEB191600-00,-81.4,0
0.015,,26045,4926,12635,0.10071020217545688,0.445,-10.999999999999995,0.53,0.05499999999999999,101328,0.4666641287768475,15,KXBTC15M-26FEB191815-15,296.67,1
0.0175,,14476,2439,9352,0.19291744754173507,0.375,-24.99999999999998,0.48,0.125,61905,0.6207617716479119,15,KXBTC15M-26FEB191945-45,71.87,1
0.017500000000000016,,15371,3897,9420,0.04992720194140938,0.635,26.99999999999998,0.6699999999999999,0.135,109498,0.055203183469454166,15,KXBTC15M-26FEB192145-45,115.05,1
0.015000000000000013,,27805,3724,13249,0.5186795041884723,0.225,-54.99999999999996,0.6900000000000001,0.275,121019,0.5272824703027834,15,KXBTC15M-26FEB192330-30,110.03000000000004,1
0.015000000000000013,,65881,5396,47854,0.05717143242990546,0.985,96.99999999999991,0.54,0.485,121327,0.04508536625498101,15,KXBTC15M-26FEB200045-45,-154.9,0
0.022500000000000006,,23548,4314,11894,0.10335166131481673,0.19,-30.99999999999998,0.5700000000000001,0.31,61822,0.4756426387378523,15,KXBTC15M-26FEB200345-45,-115.4,0
0.015000000000000013,,34740,3119,21640,0.12981515415908562,0.965,92.99999999999991,0.53,0.46499999999999997,61563,0.10248496138459788,15,KXBTC15M-26FEB200415-15,-149.4,0
0.025000000000000005,,22378,1280,10094,1.1234429683040634,0.275,-15.000000000000012,0.5700000000000001,0.22499999999999998,79654,0.653427683998778,15,KXBTC15M-26FEB200600-00,-146.4,0
0.009999999999999998,,42087,11123,26257,0.1369544955937184,0.035,-92.99999999999997,0.51,0.46499999999999997,70943,0.45954211356419705,15,KXBTC15M-26FEB200815-15,-143.4,0
0.017500000000000016,,14053,2032,9658,0.048868664210060433,0.605,20.99999999999998,0.52,0.10499999999999998,130746,0.5122324207064882,15,KXBTC15M-26FEB200830-30,60.040000000000006,1
0.015,,33362,3561,18207,0.4292966745769931,0.095,-80.99999999999993,0.69,0.405,82082,0.411221173729092,15,KXBTC15M-26FEB200845-45,281.80000000000007,1
0.014999999999999986,,37397,2967,23646,0.12851141113371145,0.875,74.99999999999993,0.6499999999999999,0.375,156802,0.949339016208889,15,KXBTC15M-26FEB201015-15,435.70000000000005,1
0.017499999999999974,,29697,5093,16469,0.17010308650372968,0.46499999999999997,-7.000000000000034,0.56,0.03500000000000003,131720,0.2003221860396728,15,KXBTC15M-26FEB201245-45,150.56000000000003,1
0.020000000000000018,,30578,4217,21834,0.06491955239559234,0.9,39.999999999999964,0.53,0.4,189632,0.22599067764134892,15,KXBTC15M-26FEB201345-45,236.03999999999996,1
0.014999999999999986,,42774,10894,28091,0.12404585501227146,0.66,15.99999999999999,0.44999999999999996,0.16000000000000003,141336,0.1226197972658029,15,KXBTC15M-26FEB201900-00,322.12000000000006,1
0.022500000000000006,,32421,8343,23923,0.17863873833472427,0.36,-13.99999999999999,0.6599999999999999,0.14,140889,0.49730999586003877,15,KXBTC15M-26FEB201945-45,246.69000000000003,1
0.009999999999999995,,81566,11061,58820,1.016902100051135,0.055,-89.00000000000003,0.48,0.445,161763,0.6066320766228755,15,KXBTC15M-26FEB202215-15,-175.0,0
0.0125,,34619,5327,27137,0.3787724750624868,0.15000000000000002,-35.000000000000014,0.47000000000000003,0.35,102260,0.3399878759317499,15,KXBTC15M-26FEB210145-45,-117.2,0
0.010000000000000009,,31451,8139,24708,0.03375175042461939,0.895,78.99999999999993,0.47,0.395,80526,0.02359233126746076,15,KXBTC15M-26FEB210430-30,-169.0,0
0.012500000000000004,,48054,3144,31009,0.9103804785437309,0.08,-42.00000000000003,0.46,0.42,102186,0.49936546018298267,15,KXBTC15M-26FEB211115-15,-165.60000000000002,0
0.017499999999999977,,42217,4447,34995,0.38530730144233283,0.08499999999999999,-83.00000000000004,0.46,0.41500000000000004,123662,0.521959985823495,15,KXBTC15M-26FEB211745-45,-141.5,0
0.020000000000000018,,22498,5068,16015,0.04260555499121528,0.9,39.999999999999964,0.33999999999999997,0.4,206194,0.6912922653817754,15,KXBTC15M-26FEB211800-00,124.53000000000004,1
0.012500000000000008,,43825,7361,30349,0.6594942614152401,0.08499999999999999,-83.00000000000004,0.41,0.41500000000000004,152059,0.5509453459281484,15,KXBTC15M-26FEB211900-00,-116.8,0
0.017500000000000016,,34271,7504,17254,0.09434999137614723,0.825,64.99999999999993,0.37,0.32499999999999996,125583,0.054711351974700485,15,KXBTC15M-26FEB212215-15,-94.5,0
0.0175,,24505,4519,11344,0.05899960920033375,0.14,-36.000000000000014,0.52,0.36,187036,0.6715250573526572,15,KXBTC15M-26FEB212230-30,-56.900000000000006,0
0.012500000000000011,,23504,4064,11572,0.07877021795787034,0.875,74.99999999999993,0.47000000000000003,0.375,49699,0.07708053436402107,15,KXBTC15M-26FEB220615-15,-44.400000000000006,0
0.009999999999999992,,21031,3365,10996,0.24887879470413396,0.08499999999999999,-83.00000000000004,0.59,0.41500000000000004,64462,0.4670578935582928,15,KXBTC15M-26FEB220715-15,-98.9,0
0.022500000000000003,,73542,4059,37114,0.3498832894796464,0.065,-86.99999999999991,0.54,0.435,147666,0.5342444103081319,15,KXBTC15M-26FEB221245-45,-153.5,0
0.015,,65221,2909,40901,0.34546769720600046,0.185,-62.99999999999996,0.51,0.315,189657,0.9807329710453839,15,KXBTC15M-26FEB221545-45,444.88000000000005,1
0.014999999999999986,,47995,5862,33415,0.05297104608332692,0.885,76.99999999999993,0.38,0.385,137112,0.06669995755657904,15,KXBTC15M-26FEB221615-15,-159.20000000000002,0
0.020000000000000007,,31656,8678,20562,0.11536066434062645,0.060000000000000005,-43.999999999999986,0.6,0.44,80387,0.3672000857949721,15,KXBTC15M-26FEB221945-45,-71.10000000000001,0
0.012499999999999997,,67652,13358,31743,1.1573892572309863,0.055,-89.00000000000003,0.97,0.445,142591,0.7691443797392429,15,KXBTC15M-26FEB222015-15,394.88000000000005,1
0.020000000000000004,,46738,8465,29521,0.08206060705022612,0.27,-22.99999999999998,0.52,0.22999999999999998,155389,0.5307308544148981,15,KXBTC15M-26FEB222030-30,-162.4,0
0.0175,,49923,9741,27472,0.1190725855769399,0.415,-16.999999999999993,0.53,0.08500000000000002,194168,0.20227330015702139,15,KXBTC15M-26FEB222045-45,470.6,1
0.012500000000000004,,47173,6557,24500,0.7169703811859283,0.13,-36.999999999999964,0.51,0.37,139363,0.5560788585938244,15,KXBTC15M-26FEB222100-00,-168.5,0
0.010000000000000002,,27717,11923,18219,0.21986550581201184,0.125,-74.99999999999993,0.49,0.375,122130,0.3079416408043336,15,KXBTC15M-26FEB222230-30,-55.0,0
0.0175,,37932,7841,16608,0.1996027842724299,0.33999999999999997,-16.000000000000032,0.74,0.16000000000000003,190186,0.46657357700597146,15,KXBTC15M-26FEB222315-15,231.90000000000003,1
0.02249999999999998,,37928,5343,23522,0.10609188105359549,0.845,22.99999999999998,0.5700000000000001,0.345,232542,0.6756008271976903,15,KXBTC15M-26FEB230030-30,392.81000000000006,1
0.015000000000000013,,33756,7866,17328,0.06361039945406395,0.865,72.99999999999993,0.56,0.365,96416,0.04570202039602903,15,KXBTC15M-26FEB230200-00,-124.9,0
0.015000000000000003,,29608,2803,16667,0.776767734653833,0.07,-43.0,0.51,0.43,96848,0.5760304362499011,15,KXBTC15M-26FEB230315-15,-55.900000000000006,0
0.012500000000000011,,19586,6333,10058,0.06442403547545217,0.915,82.99999999999993,0.4600000000000001,0.41500000000000004,51428,0.048488892318292516,15,KXBTC15M-26FEB230415-15,-72.9,0
0.010000000000000009,0.010000000000000009,24855,1964,15895,0.13343417825351578,0.975,94.99999999999991,0.54,0.475,66246,0.0782885868063401,15,KXBTC15M-26FEB230445-45,-171.20000000000002,0
0.015,,38922,5329,24542,0.30983866446408886,0.76,25.99999999999998,0.58,0.26,128705,0.7606811334567146,15,KXBTC15M-26FEB230515-15,496.0400000000001,1
0.015000000000000003,,25601,3113,13316,0.5710312824462745,0.04,-45.999999999999986,0.5499999999999999,0.46,104996,0.7156779589027088,15,KXBTC15M-26FEB230745-45,525.3299999999999,1
0.012500000000000011,,14554,2865,6312,0.12858576391280774,0.495,-1.0,0.51,0.0050000000000000044,87870,0.12456960093616498,15,KXBTC15M-26FEB230915-15,84.59000000000002,1
0.022499999999999992,,31181,7949,16575,0.11844205796930689,0.815,63.00000000000065,0.6199999999999999,0.31499999999999995,141536,0.5090652939970173,15,KXBTC15M-26FEB231030-30,403.46,1
0.010000000000000009,,18231,3560,9661,0.04317110435665922,0.845,68.99999999999993,0.41000000000000003,0.345,66364,0.05565002193881105,15,KXBTC15M-26FEB231130-30,-49.900000000000006,0
0.0175,,22836,5308,13028,0.11193006097219044,0.11,-39.00000000000002,0.43000000000000005,0.39,71046,0.49628331080086974,15,KXBTC15M-26FEB231200-00,-29.0,0
0.025000000000000015,,34684,9956,18706,0.04565248720116102,0.16,-33.999999999999964,0.48,0.33999999999999997,102324,0.4111179469863459,15,KXBTC15M-26FEB231230-30,-110.5,0
0.015000000000000013,,21749,8778,12914,0.034493350286077765,0.58,7.999999999999989,0.72,0.07999999999999996,162262,0.8902857587139119,15,KXBTC15M-26FEB231245-45,259.40000000000003,1
0.012499999999999983,,33132,5901,19255,0.09906276089275717,0.885,76.99999999999993,0.46,0.385,104889,0.06751484334844626,15,KXBTC15M-26FEB231545-45,-174.2,0
0.0175,,50529,5991,26155,0.3602513495341936,0.89,38.999999999999964,0.5,0.39,110428,0.176424551291937,15,KXBTC15M-26FEB231715-15,-151.8,0
0.017499999999999995,,31391,6062,19371,0.30025242502344046,0.33999999999999997,-16.000000000000032,0.7,0.16000000000000003,140615,0.7322051989349729,15,KXBTC15M-26FEB231745-45,179.25000000000003,1
0.01500000000000001,,41354,5024,30382,0.17946574910591767,0.095,-80.99999999999993,0.47000000000000003,0.405,105753,0.3605365141208568,15,KXBTC15M-26FEB232015-15,-92.0,0
0.010000000000000004,,79918,9637,47137,1.2542329946377957,0.095,-80.99999999999993,0.65,0.405,320576,0.8084998082232987,15,KXBTC15M-26FEB232030-30,574.1400000000001,1
0.015000000000000008,,91282,7018,72840,0.38133353098485,0.045,-90.99999999999997,0.5,0.455,237995,0.7324361428257918,15,KXBTC15M-26FEB232215-15,-205.6,0
0.022500000000000006,,36001,7890,19015,0.10671574944148347,0.725,14.999999999999986,0.51,0.22499999999999998,192096,0.11175276717750601,15,KXBTC15M-26FEB232230-30,233.38000000000005,1
