ts_utc,eth_yes_last,eth_yes_aggressive_buy,eth_yes_aggressive_sell,eth_vol,btc_yes_last,btc_yes_aggressive_buy,btc_yes_aggressive_sell,btc_vol,spread_btcYes_minus_ethYes,spread_ethYes_minus_btcYes,spread_btcYes_minus_ethNo,divergence_logit
2026-04-27 19:45:00+00:00,,,,0.0,,,,0.0,,,,
2026-04-27 19:45:02+00:00,,,,0.0,0.54,,0.53,8.0,,,,
2026-04-27 19:45:04+00:00,,,,0.0,0.55,0.55,0.53,59.1,,,,
2026-04-27 19:45:06+00:00,,,,0.0,0.56,0.57,0.52,121.10000000000001,,,,
2026-04-27 19:45:08+00:00,0.45,,0.45,21.15,0.53,0.54,0.51,94.69,0.08000000000000002,-0.08000000000000002,-0.020000000000000018,0.32081500730421464
2026-04-27 19:45:10+00:00,0.45,,0.45,0.0,0.54,0.54,0.52,522.6600000000001,0.09000000000000002,-0.09000000000000002,-0.010000000000000009,0.3610133455373307
2026-04-27 19:45:12+00:00,0.45,,0.45,0.0,0.54,0.55,0.51,625.91,0.09000000000000002,-0.09000000000000002,-0.010000000000000009,0.3610133455373307
2026-04-27 19:45:14+00:00,0.45,,0.45,0.0,0.56,0.57,0.56,608.5999999999999,0.11000000000000004,-0.11000000000000004,0.010000000000000009,0.4418327522790395
2026-04-27 19:45:16+00:00,0.53,0.53,0.45,9.18,0.55,0.56,0.55,470.37999999999994,0.020000000000000018,-0.020000000000000018,0.08000000000000007,0.080526383620088
2026-04-27 19:45:18+00:00,0.53,0.53,0.45,0.0,0.56,0.57,0.55,62.33,0.030000000000000027,-0.030000000000000027,0.09000000000000008,0.12101774497482483
2026-04-27 19:45:20+00:00,0.5,0.53,0.5,6.0,0.58,0.58,0.57,42.35,0.07999999999999996,-0.07999999999999996,0.07999999999999996,0.32277339226305085
2026-04-27 19:45:22+00:00,0.5,0.53,0.5,0.0,0.57,0.58,0.57,637.23,0.06999999999999995,-0.06999999999999995,0.06999999999999995,0.2818511521409875
2026-04-27 19:45:24+00:00,0.5,0.53,0.5,0.0,0.57,0.59,0.56,331.16,0.06999999999999995,-0.06999999999999995,0.06999999999999995,0.2818511521409875
2026-04-27 19:45:26+00:00,0.5,0.53,0.5,0.0,0.59,0.62,0.58,385.45,0.08999999999999997,-0.08999999999999997,0.08999999999999997,0.3639653772014115
2026-04-27 19:45:28+00:00,0.68,0.68,0.5,200.0,0.64,0.71,0.63,1836.8099999999997,-0.040000000000000036,0.040000000000000036,0.32000000000000006,-0.1784076574728184
2026-04-27 19:45:30+00:00,0.63,0.65,0.5,2.0,0.67,0.68,0.67,153.0,0.040000000000000036,-0.040000000000000036,0.30000000000000004,0.17596824417717782
2026-04-27 19:45:32+00:00,0.61,0.61,0.6,116.00999999999999,0.64,0.66,0.63,345.65,0.030000000000000027,-0.030000000000000027,0.25,0.12805192685989708
2026-04-27 19:45:34+00:00,0.61,0.61,0.6,0.0,0.63,0.64,0.63,373.71000000000004,0.020000000000000018,-0.020000000000000018,0.24,0.08490459570364339
2026-04-27 19:45:36+00:00,0.61,0.61,0.6,0.0,0.64,0.65,0.63,99.04,0.030000000000000027,-0.030000000000000027,0.25,0.12805192685989708
2026-04-27 19:45:38+00:00,0.58,0.61,0.59,33.17,0.64,0.65,0.64,368.15,0.06000000000000005,-0.06000000000000005,0.21999999999999997,0.25259075264051106
2026-04-27 19:45:40+00:00,0.58,0.61,0.59,0.0,0.65,0.65,0.64,192.49,0.07000000000000006,-0.07000000000000006,0.22999999999999998,0.29626581614317277
2026-04-27 19:45:42+00:00,0.58,0.61,0.59,0.0,0.64,0.65,0.64,546.8199999999999,0.06000000000000005,-0.06000000000000005,0.21999999999999997,0.25259075264051106
2026-04-27 19:45:44+00:00,0.58,0.61,0.59,0.0,0.65,0.67,0.64,1220.33,0.07000000000000006,-0.07000000000000006,0.22999999999999998,0.29626581614317277
